Date Reported,Date of Occurrence,Time of Occurrence,City,Severity,Crime Description,Victim Age,Victim Gender,Weapon Used
07-01-2024,05-01-2024,19,Bandra East,4,Chain Snatching,6,Male,None
29-05-2021,19-05-2021,6,Juhu Scheme,3,Domestic Violence,45,Female,Poison
23-01-2021,18-01-2021,6,Virar Station Area,4,Attempt to Murder,70,Female,Gun
28-07-2021,23-07-2021,6,Jogeshwari West,9,Cyber Crime,48,Male,Knife
04-02-2024,27-01-2024,5,Poisar (Kandivali West),9,Attempt to Murder,5,Other,Poison
28-06-2024,25-06-2024,12,Dahisar Industrial Area,6,Drug Possession,74,Male,Gun
06-09-2022,02-09-2022,16,Bhayandar West,9,Human Trafficking,41,Other,Explosives
03-07-2024,27-06-2024,9,Malad Market Area,8,Theft,18,Female,Blunt Object
31-07-2023,27-07-2023,3,Shimpoli,1,Kidnapping,73,Male,Poison
12-05-2022,08-05-2022,1,Saki Naka,1,Riot,76,Male,Blunt Object
02-04-2022,01-04-2022,17,Airoli,6,Vehicle Theft,10,Other,None
20-01-2022,16-01-2022,14,Avdhut Nagar (Dahisar),4,Drug Possession,53,Female,Blunt Object
10-08-2024,05-08-2024,5,Mira Colony,3,Attempt to Murder,50,Other,Blunt Object
20-09-2021,16-09-2021,13,Mira Road Cantonment,3,Murder,53,Other,Blunt Object
30-11-2020,24-11-2020,16,Ghansoli,1,Robbery,76,Other,Poison
12-06-2023,07-06-2023,9,Andheri Hills,7,Murder,76,Male,Acid
03-06-2021,01-06-2021,12,Shastri Nagar (Jogeshwari),1,Murder,55,Male,Poison
24-02-2022,16-02-2022,0,Marol,6,Kidnapping,58,Female,Knife
18-03-2021,11-03-2021,5,Navi Mumbai Seawoods Phase 2,3,Human Trafficking,39,Male,Blunt Object
18-10-2020,14-10-2020,4,Khar East,3,Sexual Assault,56,Male,Acid
02-02-2022,29-01-2022,18,I.C. Colony,8,Theft,16,Other,None
23-09-2023,20-09-2023,6,Vasai Road Area,5,Theft,72,Other,Explosives
25-12-2023,18-12-2023,11,Ranwar,4,Extortion,65,Male,Knife
28-09-2021,24-09-2021,8,Anand Nagar (Dahisar),7,Robbery,25,Other,Acid
02-11-2024,01-11-2024,16,Borivali East,6,Attempt to Murder,76,Other,Explosives
20-01-2024,19-01-2024,1,Jogeshwari East,5,Human Trafficking,43,Female,Acid
13-03-2021,07-03-2021,6,Khar East,8,Fraud,29,Male,Explosives
21-05-2023,15-05-2023,1,Vasai Industrial Area,8,Attempt to Murder,48,Male,None
17-11-2023,16-11-2023,14,NESCO Colony (Goregaon),8,Cyber Crime,6,Male,Poison
22-02-2023,14-02-2023,1,Bhayandar Village,3,Cyber Crime,55,Female,Acid
25-05-2022,15-05-2022,17,Borivali East,4,Sexual Assault,70,Male,Poison
03-12-2020,28-11-2020,10,Vashi Residential,6,Sexual Assault,51,Female,Explosives
17-03-2024,09-03-2024,10,Juhu Koliwada,2,Murder,13,Female,Gun
24-03-2021,20-03-2021,6,Khar Danda,5,Murder,38,Other,None
22-03-2021,15-03-2021,8,Bhayandar Industrial Area,4,Attempt to Murder,48,Female,Acid
03-04-2023,24-03-2023,22,Andheri Central,6,Cyber Crime,37,Other,Explosives
10-02-2022,07-02-2022,18,Bandra Kurla Complex,6,Attempt to Murder,56,Female,Blunt Object
24-08-2024,21-08-2024,5,Bhayandar West,6,Theft,25,Male,Poison
04-07-2020,02-07-2020,16,Thakur Village (Kandivali East),6,Human Trafficking,10,Female,Explosives
26-05-2024,20-05-2024,9,Versova,3,Drug Possession,50,Other,Gun
12-04-2020,04-04-2020,19,LIC Colony (Borivali),6,Sexual Assault,66,Other,None
31-05-2024,26-05-2024,19,Anand Nagar (Dahisar),7,Kidnapping,7,Other,Gun
06-11-2023,02-11-2023,9,Malad Industrial Area,4,Sexual Assault,63,Female,Poison
02-05-2023,26-04-2023,18,Khar West,2,Extortion,41,Female,None
05-04-2022,02-04-2022,0,Vasai Industrial Area,4,Attempt to Murder,53,Female,Blunt Object
10-05-2020,30-04-2020,5,Tata Blocks,5,Theft,56,Male,Poison
17-04-2020,09-04-2020,3,Juhu,6,Attempt to Murder,23,Male,None
21-12-2022,19-12-2022,4,Airoli,2,Sexual Assault,70,Other,Gun
02-10-2021,22-09-2021,10,Navi Mumbai Industrial Area,5,Vehicle Theft,30,Male,Gun
10-10-2021,06-10-2021,9,Ghansoli,9,Theft,25,Female,Explosives
20-10-2022,18-10-2022,17,Momin Nagar (Jogeshwari),7,Riot,65,Male,Poison
22-01-2022,15-01-2022,19,Ambedkar Road (Khar),7,Robbery,32,Other,Gun
06-07-2024,29-06-2024,0,Thakur Complex (Kandivali East),5,Chain Snatching,6,Male,Acid
14-03-2024,13-03-2024,9,Airoli,4,Sexual Assault,49,Female,Blunt Object
25-09-2022,23-09-2022,4,Agripada (Santacruz East),8,Theft,13,Female,Knife
19-07-2024,09-07-2024,16,Mira Road Industrial Area,1,Attempt to Murder,41,Other,Knife
03-11-2022,01-11-2022,5,Malad East,3,Extortion,46,Female,None
20-10-2021,12-10-2021,21,Borivali Industrial Area,3,Fraud,62,Other,Poison
20-12-2022,13-12-2022,18,Kopar Khairane,8,Robbery,73,Male,Knife
02-06-2024,31-05-2024,16,Bandra East,4,Theft,47,Male,Blunt Object
13-10-2020,13-10-2020,4,KC Marg,8,Fraud,79,Other,Gun
04-01-2024,27-12-2023,3,Vile Parle Market Area,6,Kidnapping,73,Male,Blunt Object
13-05-2022,05-05-2022,17,Charkop (Kandivali West),1,Domestic Violence,44,Female,Knife
09-04-2021,01-04-2021,17,Dahisar West,2,Cyber Crime,27,Male,Gun
22-01-2020,22-01-2020,20,21st Road (Khar),9,Sexual Assault,51,Male,Poison
28-06-2023,21-06-2023,19,Juhu Beach Area,4,Human Trafficking,41,Other,Poison
21-09-2023,19-09-2023,23,Bhayandar Central,4,Extortion,45,Female,Knife
21-12-2021,11-12-2021,10,Indiraji Nagar,9,Kidnapping,20,Other,Acid
16-02-2022,12-02-2022,22,Bhayandar Market,7,Riot,67,Female,Explosives
18-09-2021,08-09-2021,1,Shivaji Nagar (Santacruz East),3,Riot,47,Other,Acid
21-12-2020,12-12-2020,11,Nerul West,9,Attempt to Murder,30,Female,Poison
23-10-2023,21-10-2023,17,Dahisar West,2,Murder,47,Female,Knife
23-03-2020,16-03-2020,23,Kora Kendra,6,Drug Possession,72,Male,Gun
30-09-2022,23-09-2022,22,Eksar Colony,5,Human Trafficking,23,Female,Blunt Object
18-07-2020,10-07-2020,8,Jogeshwari East,4,Attempt to Murder,78,Female,Blunt Object
29-01-2021,26-01-2021,19,Bandra Fort Area,9,Domestic Violence,23,Male,Acid
30-04-2020,21-04-2020,17,Kandivali East,6,Kidnapping,78,Female,Poison
15-05-2024,09-05-2024,10,Bandra Kurla Complex,4,Drug Possession,47,Other,Blunt Object
05-04-2021,01-04-2021,0,Nehru Nagar (Vile Parle),8,Extortion,78,Male,Blunt Object
03-05-2022,30-04-2022,15,Mira Road Colony,5,Sexual Assault,30,Female,Gun
17-10-2021,10-10-2021,0,Shivaji Nagar (Santacruz East),3,Domestic Violence,7,Male,Blunt Object
29-06-2021,27-06-2021,4,Pandurang Wadi (Goregaon),3,Sexual Assault,23,Other,Acid
12-09-2022,03-09-2022,18,Seawoods,8,Riot,28,Other,Gun
08-06-2020,31-05-2020,10,Goregaon Industrial Area,8,Extortion,73,Male,Explosives
02-06-2022,24-05-2022,6,Kandivali East,1,Domestic Violence,15,Female,Blunt Object
12-05-2024,03-05-2024,22,Virar Market,4,Human Trafficking,39,Male,Poison
31-03-2024,27-03-2024,4,Yashwant Nagar (Santacruz East),8,Sexual Assault,17,Male,Poison
11-05-2022,09-05-2022,23,Nerul West,1,Fraud,31,Other,Gun
23-01-2021,19-01-2021,9,Versova,6,Human Trafficking,12,Female,Poison
23-06-2020,21-06-2020,12,Goregaon Industrial Area,2,Chain Snatching,20,Other,Blunt Object
07-12-2023,02-12-2023,22,Mira Road Colony,1,Fraud,49,Female,None
30-08-2020,27-08-2020,19,Santacruz Industrial Area,2,Human Trafficking,28,Male,Blunt Object
20-12-2021,15-12-2021,13,Mira Road Industrial Area,6,Chain Snatching,19,Female,Poison
19-06-2021,11-06-2021,7,Khar West,9,Human Trafficking,64,Other,Knife
30-07-2022,29-07-2022,4,Davri Nagar (Santacruz East),7,Vehicle Theft,5,Male,None
14-11-2023,14-11-2023,21,Pandurang Wadi (Goregaon),7,Domestic Violence,76,Female,Gun
18-07-2021,08-07-2021,1,Vakola (Santacruz East),8,Riot,49,Male,None
16-11-2024,15-11-2024,2,Navi Mumbai Industrial Area,9,Sexual Assault,70,Female,Blunt Object
05-09-2021,03-09-2021,9,Bandra West,9,Cyber Crime,9,Male,Explosives
03-09-2021,25-08-2021,3,Juhu,8,Murder,28,Female,Explosives
22-04-2022,18-04-2022,8,Carter Road,1,Attempt to Murder,61,Male,Poison
11-06-2021,07-06-2021,18,Gokuldham (Goregaon),6,Theft,48,Other,Gun
18-05-2023,09-05-2023,22,Poisar (Kandivali West),7,Theft,64,Other,Gun
01-07-2024,28-06-2024,13,Pratiksha Nagar (Jogeshwari),3,Riot,54,Female,Blunt Object
21-07-2022,11-07-2022,19,Navi Mumbai Harbour,9,Sexual Assault,74,Other,Poison
19-10-2020,09-10-2020,12,NL Complex (Dahisar),8,Kidnapping,50,Male,Poison
04-11-2022,27-10-2022,22,21st Road (Khar),2,Robbery,31,Female,Acid
08-04-2022,07-04-2022,8,Malcolm Baug (Jogeshwari),1,Vehicle Theft,46,Male,Acid
28-04-2021,22-04-2021,19,Vasai East Town,5,Fraud,46,Other,None
18-04-2020,08-04-2020,8,Damu Nagar (Kandivali East),3,Chain Snatching,18,Female,None
03-11-2021,02-11-2021,16,Kandivali Industrial Area,7,Vehicle Theft,74,Female,Gun
03-12-2020,29-11-2020,20,Jawahar Nagar (Goregaon),6,Sexual Assault,62,Other,Gun
23-11-2023,13-11-2023,13,Pali Naka (Khar),7,Chain Snatching,27,Other,Poison
19-05-2021,11-05-2021,15,Aarey Milk Colony,4,Vehicle Theft,76,Other,Gun
16-03-2022,06-03-2022,21,Dahisar West,6,Extortion,71,Male,None
21-11-2020,16-11-2020,10,Khar Market Area,8,Drug Possession,29,Female,Explosives
28-05-2024,19-05-2024,8,Borivali East,3,Vehicle Theft,47,Female,Acid
23-09-2024,21-09-2024,10,Dahanukar Wadi (Kandivali West),8,Kidnapping,50,Other,Acid
08-04-2024,29-03-2024,9,Liliya Nagar (Malad),3,Extortion,36,Female,Poison
14-01-2021,08-01-2021,6,Kopar Khairane West,7,Extortion,13,Male,None
24-05-2023,22-05-2023,12,Vasai Industrial Area,9,Kidnapping,41,Female,Gun
07-11-2023,02-11-2023,21,Aarey Milk Colony,9,Extortion,33,Other,Blunt Object
17-01-2022,14-01-2022,23,Eksar Colony,6,Robbery,58,Male,Gun
28-01-2021,26-01-2021,14,Andheri Hills,3,Theft,32,Female,Knife
09-01-2024,30-12-2023,8,Santacruz Market Area,9,Riot,17,Female,Gun
05-06-2022,29-05-2022,12,Yashwant Nagar (Santacruz East),4,Chain Snatching,73,Other,Knife
19-02-2024,12-02-2024,8,Hanuman Nagar (Kandivali East),5,Extortion,41,Female,Gun
08-02-2020,08-02-2020,9,Nerul,6,Cyber Crime,46,Male,Knife
04-07-2024,29-06-2024,14,Juhu Koliwada,2,Cyber Crime,35,Other,None
11-05-2020,07-05-2020,1,Bangur Nagar (Goregaon),6,Theft,52,Female,None
29-12-2024,26-12-2024,4,Airoli Industrial Area,9,Fraud,21,Female,Knife
11-02-2023,09-02-2023,1,Chakala Naka,8,Vehicle Theft,74,Other,Explosives
11-10-2021,09-10-2021,8,Four Bungalows,6,Kidnapping,39,Female,Acid
20-03-2023,14-03-2023,1,Panvel,1,Human Trafficking,65,Other,Explosives
31-10-2024,23-10-2024,1,Poisar (Kandivali West),4,Attempt to Murder,46,Female,None
23-11-2022,20-11-2022,8,Kopar Khairane,5,Extortion,33,Male,None
24-03-2021,17-03-2021,13,Hanuman Nagar (Kandivali East),4,Vehicle Theft,45,Male,Knife
02-06-2024,31-05-2024,7,Panvel,1,Murder,75,Female,Explosives
03-02-2024,28-01-2024,0,Khar West,7,Cyber Crime,12,Male,Explosives
05-04-2024,28-03-2024,0,Sainik Nagar (Jogeshwari),2,Kidnapping,8,Female,Knife
01-08-2023,26-07-2023,14,Shimpoli,3,Chain Snatching,59,Male,Acid
26-09-2020,19-09-2020,20,Vile Parle Market Area,8,Kidnapping,29,Male,Blunt Object
17-09-2021,14-09-2021,1,Panvel,2,Extortion,15,Male,Explosives
16-12-2021,11-12-2021,13,Versova,1,Vehicle Theft,7,Other,Acid
16-12-2021,10-12-2021,7,Navi Mumbai Seawoods Phase 2,4,Kidnapping,26,Male,Acid
01-01-2021,29-12-2020,2,Khar Danda,5,Drug Possession,7,Female,Poison
22-12-2020,15-12-2020,4,Mira Road Cantonment,5,Cyber Crime,42,Male,Poison
27-02-2020,27-02-2020,14,Navi Mumbai Industrial Area,6,Attempt to Murder,27,Male,Gun
29-06-2021,20-06-2021,16,Ambujwadi (Malad),3,Chain Snatching,13,Female,Blunt Object
02-11-2024,27-10-2024,1,Virar Industrial Area,2,Theft,69,Male,None
01-06-2022,23-05-2022,23,Behram Baug (Jogeshwari),8,Theft,26,Female,Poison
09-06-2021,01-06-2021,0,Andheri Market,4,Attempt to Murder,25,Male,Explosives
11-08-2024,10-08-2024,3,Virar West,5,Kidnapping,6,Male,Gun
16-03-2021,10-03-2021,6,Virar Market,2,Vehicle Theft,53,Other,Explosives
27-11-2023,22-11-2023,8,Pathanwadi (Malad),8,Fraud,39,Female,Acid
16-10-2024,14-10-2024,8,Amrut Nagar (Jogeshwari),2,Extortion,18,Other,Gun
02-08-2020,29-07-2020,18,Evershine Nagar (Malad),3,Riot,73,Other,Gun
21-04-2021,11-04-2021,20,Thakur Village (Kandivali East),6,Murder,30,Female,Blunt Object
30-04-2020,28-04-2020,4,Bhayandar Industrial Area,1,Robbery,34,Other,Poison
22-10-2023,19-10-2023,16,Juhu Market,6,Domestic Violence,69,Other,Poison
21-09-2021,16-09-2021,6,Virar Industrial Area,3,Murder,13,Other,None
08-02-2021,08-02-2021,16,Bandra East,6,Murder,56,Male,Gun
12-06-2020,05-06-2020,17,Navi Mumbai Tech Park,2,Sexual Assault,60,Other,Poison
15-03-2024,15-03-2024,15,Malad West,3,Robbery,58,Other,None
19-09-2022,11-09-2022,13,Marol,3,Cyber Crime,67,Male,Poison
10-09-2020,31-08-2020,21,Juhu Scheme,6,Chain Snatching,5,Male,None
06-06-2021,01-06-2021,19,Santacruz Market Area,5,Drug Possession,69,Female,Knife
24-12-2021,16-12-2021,16,Irla (Vile Parle),5,Fraud,79,Male,None
02-08-2022,02-08-2022,23,Virar East,5,Human Trafficking,33,Other,Explosives
01-07-2023,01-07-2023,18,Juhu Nagar,5,Sexual Assault,75,Male,Gun
28-06-2021,28-06-2021,7,Mira Road Junction,4,Murder,56,Male,Acid
14-05-2023,08-05-2023,20,Bhayandar Industrial Area,3,Kidnapping,26,Male,Poison
31-10-2023,26-10-2023,19,NESCO Colony (Goregaon),5,Robbery,46,Female,Blunt Object
10-08-2022,31-07-2022,12,Marol Naka,1,Murder,66,Other,Gun
26-11-2022,18-11-2022,3,Virar Station Area,6,Murder,63,Other,Gun
12-06-2021,04-06-2021,5,Vile Parle East,5,Riot,53,Female,Explosives
18-12-2023,11-12-2023,1,Vile Parle East,2,Theft,15,Other,Blunt Object
18-12-2022,08-12-2022,18,Vakola (Santacruz East),3,Chain Snatching,76,Male,Poison
15-02-2021,10-02-2021,23,Thakur Complex (Kandivali East),3,Extortion,9,Other,Gun
04-03-2022,22-02-2022,6,Malad Market Area,1,Kidnapping,75,Other,Poison
04-05-2023,28-04-2023,20,Vasai East,5,Extortion,42,Male,None
11-12-2024,03-12-2024,18,Rani Sati Marg (Malad),7,Extortion,57,Male,Blunt Object
14-07-2022,07-07-2022,17,Eksar Colony,3,Domestic Violence,46,Other,Knife
22-03-2020,18-03-2020,4,Eksar Colony,3,Murder,44,Other,Gun
25-08-2023,22-08-2023,15,Bhayandar Village,6,Extortion,78,Male,Acid
13-08-2024,08-08-2024,3,Chapel Road,5,Vehicle Theft,42,Male,Explosives
22-07-2020,14-07-2020,11,Pali Naka (Khar),1,Vehicle Theft,10,Male,Explosives
10-07-2024,02-07-2024,9,Bhayandar Industrial Area,2,Drug Possession,52,Male,Acid
13-03-2022,05-03-2022,19,Ekta Colony,3,Murder,63,Male,Explosives
10-07-2020,03-07-2020,10,Four Bungalows,6,Sexual Assault,21,Other,None
24-08-2022,22-08-2022,7,Navi Mumbai Industrial Area,9,Drug Possession,67,Male,Acid
06-09-2023,05-09-2023,4,Bandra Reclamation,4,Fraud,53,Female,Acid
08-05-2024,04-05-2024,14,Motilal Nagar (Goregaon),3,Fraud,31,Other,Poison
22-12-2024,19-12-2024,20,Navi Mumbai Tech Park,2,Vehicle Theft,38,Female,Gun
22-08-2024,13-08-2024,5,Dahanukar Wadi (Kandivali West),3,Chain Snatching,70,Male,Poison
06-08-2024,03-08-2024,19,Sainik Nagar (Jogeshwari),3,Kidnapping,10,Female,Blunt Object
21-11-2022,17-11-2022,0,Liliya Nagar (Malad),6,Chain Snatching,65,Other,Explosives
09-06-2024,04-06-2024,23,Vakola Pipeline (Santacruz East),1,Extortion,55,Female,Blunt Object
23-01-2024,19-01-2024,9,New Panvel,3,Robbery,6,Male,Poison
06-02-2020,03-02-2020,8,Turbhe,7,Fraud,54,Male,Knife
04-07-2021,26-06-2021,4,Bhayandar Market,5,Cyber Crime,68,Male,Poison
18-02-2020,13-02-2020,14,Bhayandar Camp,6,Attempt to Murder,21,Female,Poison
11-05-2022,11-05-2022,0,Mira Road West,1,Vehicle Theft,25,Other,Blunt Object
07-07-2022,06-07-2022,11,Damu Nagar (Kandivali East),1,Robbery,64,Male,Gun
25-03-2020,19-03-2020,14,KC Marg,9,Sexual Assault,5,Female,Explosives
02-05-2023,22-04-2023,23,Malcolm Baug (Jogeshwari),8,Human Trafficking,63,Female,Gun
22-06-2020,12-06-2020,8,Dahisar West,9,Human Trafficking,26,Male,Gun
07-05-2020,28-04-2020,14,Carter Road,4,Vehicle Theft,48,Other,Acid
28-11-2022,21-11-2022,5,Saki Naka,6,Sexual Assault,64,Other,Blunt Object
01-02-2021,23-01-2021,0,Nerul West,9,Drug Possession,57,Male,Blunt Object
12-08-2020,12-08-2020,1,KR Nagar (Jogeshwari),3,Kidnapping,56,Male,Acid
03-12-2023,02-12-2023,11,Pathanwadi (Malad),7,Cyber Crime,49,Male,None
06-06-2024,27-05-2024,11,Borivali East,9,Chain Snatching,76,Male,Blunt Object
03-12-2022,30-11-2022,15,Juhu Scheme,8,Riot,33,Female,Explosives
24-10-2023,15-10-2023,15,Kalina (Santacruz East),7,Domestic Violence,38,Female,Poison
13-08-2024,10-08-2024,0,Kopar Khairane,2,Fraud,8,Female,None
29-10-2022,19-10-2022,10,Goregaon Central,3,Human Trafficking,12,Female,Explosives
29-11-2022,28-11-2022,11,Vasai Village,7,Sexual Assault,12,Other,Knife
16-01-2024,08-01-2024,18,Virar Market,6,Fraud,77,Male,Gun
13-04-2022,11-04-2022,18,Marol,9,Human Trafficking,43,Female,Acid
23-05-2024,20-05-2024,12,Virar Station Area,5,Robbery,38,Other,Acid
29-12-2020,29-12-2020,19,Virar Market,9,Theft,79,Other,Acid
24-08-2024,17-08-2024,13,Navi Mumbai Industrial Area,8,Riot,79,Female,Explosives
08-07-2023,01-07-2023,13,Vakola (Santacruz East),4,Kidnapping,16,Other,Gun
07-12-2020,29-11-2020,20,Chakala Naka,5,Domestic Violence,61,Male,None
21-01-2020,12-01-2020,15,Marol Naka,2,Murder,71,Female,Gun
27-09-2021,20-09-2021,17,Bhayandar Camp,2,Robbery,60,Male,Acid
06-11-2023,01-11-2023,3,Jogeshwari West,5,Extortion,9,Other,Knife
17-09-2021,14-09-2021,22,Virar East Colony,4,Domestic Violence,53,Male,Blunt Object
10-06-2021,31-05-2021,1,Dahanukar Wadi (Kandivali West),4,Kidnapping,58,Male,Gun
02-12-2022,30-11-2022,9,Bhayandar East,6,Extortion,35,Female,Gun
07-08-2023,06-08-2023,11,Motilal Nagar (Goregaon),2,Fraud,36,Male,Gun
07-01-2021,01-01-2021,5,Somnath Lane,9,Drug Possession,9,Female,Explosives
22-09-2023,13-09-2023,11,Mira Road East,1,Cyber Crime,37,Other,Blunt Object
30-01-2022,23-01-2022,4,Anand Nagar (Dahisar),1,Theft,55,Male,Explosives
16-03-2021,09-03-2021,9,Anand Nagar (Dahisar),9,Murder,37,Other,Poison
07-11-2024,04-11-2024,0,Bandra Fort Area,5,Riot,71,Female,Explosives
27-05-2024,23-05-2024,23,Borivali East,8,Vehicle Theft,28,Male,Gun
12-04-2023,04-04-2023,20,Lokhandwala,9,Murder,65,Other,Poison
22-12-2021,22-12-2021,2,Gokuldham (Goregaon),8,Extortion,77,Female,Acid
29-06-2021,24-06-2021,6,Dnyaneshwar Marg (Jogeshwari),4,Domestic Violence,59,Male,None
07-06-2022,29-05-2022,14,Rani Sati Marg (Malad),5,Cyber Crime,39,Other,Explosives
29-10-2024,28-10-2024,9,Kora Kendra,6,Cyber Crime,30,Female,Explosives
01-05-2024,25-04-2024,4,Carter Road,4,Human Trafficking,12,Male,Knife
05-06-2020,28-05-2020,7,Virar Industrial Area,7,Extortion,18,Female,Acid
17-11-2023,11-11-2023,0,Ambujwadi (Malad),5,Chain Snatching,23,Female,Knife
16-03-2022,07-03-2022,19,Goregaon West,5,Domestic Violence,25,Female,Knife
24-02-2023,21-02-2023,8,Bhayandar Central,8,Human Trafficking,75,Male,Knife
25-10-2023,21-10-2023,14,Marol,7,Human Trafficking,14,Other,Acid
11-12-2020,01-12-2020,17,Sainik Nagar (Jogeshwari),3,Cyber Crime,11,Male,Gun
16-04-2020,14-04-2020,5,Vasai Road Area,3,Chain Snatching,76,Other,None
01-06-2022,01-06-2022,18,Ambedkar Road (Khar),1,Robbery,15,Male,Explosives
26-05-2022,25-05-2022,6,Yashwant Nagar (Santacruz East),5,Attempt to Murder,7,Male,None
15-11-2021,07-11-2021,10,Vashi,8,Drug Possession,21,Female,Acid
14-10-2023,09-10-2023,11,Somnath Lane,9,Theft,27,Male,Acid
11-04-2024,01-04-2024,12,Damu Nagar (Kandivali East),4,Theft,79,Female,Gun
25-06-2023,16-06-2023,4,Juhu Nagar,1,Chain Snatching,7,Male,Explosives
05-06-2020,03-06-2020,22,Jogeshwari Industrial Area,8,Vehicle Theft,61,Female,Poison
31-10-2021,30-10-2021,16,Dahisar East,3,Sexual Assault,75,Male,Poison
02-02-2024,31-01-2024,14,Malad West,6,Domestic Violence,7,Female,Poison
08-10-2024,06-10-2024,4,Navi Mumbai West,7,Riot,53,Other,Knife
19-12-2024,11-12-2024,4,Pathanwadi (Malad),2,Chain Snatching,17,Female,Explosives
11-08-2023,07-08-2023,23,Juhu,4,Human Trafficking,78,Other,Gun
27-09-2021,20-09-2021,16,New Panvel,5,Kidnapping,73,Male,Poison
05-11-2022,04-11-2022,14,Vakola (Santacruz East),7,Robbery,58,Other,Blunt Object
25-01-2022,18-01-2022,19,Pathanwadi (Malad),5,Fraud,34,Female,Knife
07-07-2024,27-06-2024,19,Navi Mumbai Harbour,1,Chain Snatching,6,Other,Knife
07-04-2022,02-04-2022,16,Bhayandar Camp,6,Domestic Violence,58,Other,Poison
08-05-2024,29-04-2024,23,Ekta Colony,2,Robbery,61,Male,Blunt Object
24-12-2022,16-12-2022,4,14th Road (Khar),8,Attempt to Murder,8,Male,Gun
20-01-2022,11-01-2022,2,Damu Nagar (Kandivali East),8,Attempt to Murder,68,Male,Explosives
31-08-2021,26-08-2021,14,Airoli Industrial Area,3,Human Trafficking,38,Male,Poison
05-09-2022,30-08-2022,5,Sahar Airport,5,Murder,30,Male,Explosives
14-05-2021,06-05-2021,4,Juhu Nagar,5,Robbery,40,Female,Blunt Object
21-06-2024,16-06-2024,12,Ekta Colony,9,Riot,66,Other,Gun
05-04-2022,05-04-2022,22,Jogeshwari Industrial Area,9,Theft,76,Male,Gun
07-01-2022,03-01-2022,1,Mira Colony,6,Murder,12,Other,Blunt Object
12-05-2023,12-05-2023,2,Bandra Kurla Complex,8,Sexual Assault,50,Other,Blunt Object
24-01-2022,14-01-2022,20,Vakola Pipeline (Santacruz East),1,Extortion,65,Female,Acid
17-01-2023,10-01-2023,22,KR Nagar (Jogeshwari),4,Sexual Assault,49,Other,Blunt Object
28-08-2023,23-08-2023,17,Sahar Airport,7,Domestic Violence,78,Other,None
19-06-2021,11-06-2021,5,Poisar (Kandivali West),4,Fraud,29,Female,Knife
10-08-2021,08-08-2021,15,Jawahar Nagar (Goregaon),3,Robbery,50,Other,Knife
30-12-2022,21-12-2022,23,Borivali East,5,Cyber Crime,53,Other,Acid
18-06-2021,11-06-2021,17,Irla (Vile Parle),9,Extortion,6,Male,Blunt Object
13-02-2024,10-02-2024,23,Yogi Nagar (Borivali),9,Human Trafficking,27,Other,Gun
20-04-2024,13-04-2024,17,Juhu Scheme,2,Human Trafficking,65,Other,Gun
01-03-2023,24-02-2023,13,Liliya Nagar (Malad),3,Chain Snatching,15,Male,None
27-01-2022,20-01-2022,9,Kora Kendra,6,Fraud,54,Other,Knife
14-05-2021,08-05-2021,14,Kora Kendra,4,Riot,68,Female,Blunt Object
15-02-2021,13-02-2021,2,Four Bungalows,6,Kidnapping,38,Other,None
26-04-2022,18-04-2022,0,Mira Colony,4,Kidnapping,74,Male,None
10-04-2021,31-03-2021,18,Jogeshwari West,3,Vehicle Theft,35,Male,Acid
29-03-2021,29-03-2021,5,Momin Nagar (Jogeshwari),1,Theft,80,Female,Gun
17-04-2021,09-04-2021,0,Avdhut Nagar (Dahisar),6,Theft,70,Female,None
25-12-2021,24-12-2021,23,Navi Mumbai East,2,Attempt to Murder,60,Other,Poison
16-08-2023,10-08-2023,21,Virar Junction,3,Murder,57,Other,Gun
07-04-2024,04-04-2024,16,Santacruz West,7,Murder,10,Male,Blunt Object
20-02-2020,10-02-2020,21,Saki Naka,4,Sexual Assault,29,Other,Poison
12-08-2024,12-08-2024,10,Carter Road,1,Human Trafficking,42,Female,Acid
11-03-2022,08-03-2022,6,Agripada (Santacruz East),8,Murder,25,Female,Knife
13-04-2022,10-04-2022,16,Poisar (Kandivali West),7,Attempt to Murder,79,Female,Explosives
